updated_01-01-02-01-01-01-05.csv,N/A,-2,0
updated_01-01-04-02-02-02-15.csv,SVM,1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9,0.99
updated_01-01-04-02-02-02-15.csv,NN,0.9090909090909091, 0.9090909090909091, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9, 0.9,0.9418181818181818
updated_01-01-04-02-02-02-15.csv,RF,1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9,0.99
updated_01-01-04-02-02-02-15.csv,LR,1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9,0.99
updated_01-01-04-02-02-02-15.csv,NB,1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0,1.0
updated_01-01-06-01-02-02-18.csv,N/A,-2,0
updated_01-02-04-02-02-02-20.csv,SVM,0.875, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.8,0.9425000000000001
updated_01-02-04-02-02-02-20.csv,NN,1.0, 1.0, 1.0, 0.375, 1.0, 0.375, 1.0, 0.4375, 0.875, 0.4,0.7462500000000001
updated_01-02-04-02-02-02-20.csv,RF,1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7333333333333333,0.9733333333333333
updated_01-02-04-02-02-02-20.csv,LR,0.875, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8666666666666667,0.9741666666666667
updated_01-02-04-02-02-02-20.csv,NB,0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.875, 0.8,0.9425000000000001
updated_01-02-05-02-01-02-20.csv,N/A,-2,0
updated_388.csv,N/A,-3,0
updated_data_13.csv,SVM,0.961453744493392, 0.961453744493392, 0.961453744493392, 0.961453744493392, 0.9625137816979051, 0.9625137816979051, 0.9614112458654906, 0.9614112458654906, 0.9614112458654906, 0.9614112458654906,0.9616487524831342
updated_data_13.csv,NN,0.961453744493392, 0.961453744493392, 0.9669603524229075, 1.0, 0.9889746416758545, 0.9823594266813671, 0.9856670341786108, 0.9911797133406836, 0.9680264608599779, 0.649393605292172,0.9455468723438358
updated_data_13.csv,RF,0.961453744493392, 0.9625550660792952, 0.9449339207048458, 0.986784140969163, 0.8456449834619625, 0.9812568908489526, 0.9724366041896362, 0.9845644983461963, 0.9691289966923925, 0.7001102535832414,0.9308869099369078
updated_data_13.csv,LR,0.7929515418502202, 0.961453744493392, 0.961453744493392, 0.961453744493392, 0.9625137816979051, 0.9625137816979051, 0.9614112458654906, 0.9614112458654906, 0.9614112458654906, 0.9514884233737596,0.9438062499696439
updated_data_13.csv,NB,0.961453744493392, 0.961453744493392, 0.9625550660792952, 0.9636563876651982, 0.9625137816979051, 0.9625137816979051, 0.9614112458654906, 0.9614112458654906, 0.9614112458654906, 0.9327453142227122,0.9591125557946272
updated_hypertension_data.csv,SVM,0.8537989255564082, 0.8445894090560245, 0.850729086722947, 0.8568687643898696, 0.8476592478894858, 0.850729086722947, 0.8537989255564082, 0.8453568687643899, 0.8422264875239923, 0.8506717850287908,0.8496428587211264
updated_hypertension_data.csv,NN,1.0, 1.0, 1.0, 0.9965464313123561, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.9996546431312356
updated_hypertension_data.csv,RF,1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0,1.0
updated_hypertension_data.csv,LR,0.8495778971603991, 0.8442056792018419, 0.8434382194934766, 0.8522640061396777, 0.8449731389102072, 0.8415195702225633, 0.8445894090560245, 0.8422870299309286, 0.8387715930902111, 0.8495201535508637,0.8451146696756193
updated_hypertension_data.csv,NB,0.8338449731389103, 0.8250191864927091, 0.8353798925556408, 0.8277052954719877, 0.8326937835763623, 0.8261703760552571, 0.8269378357636225, 0.8215656178050652, 0.8241842610364684, 0.8314779270633398,0.8284979148959364
updated_iris_basic.csv,SVM,1.0, 0.9, 1.0, 0.9, 0.9, 0.9, 0.8, 1.0, 1.0, 1.0,0.9400000000000001
updated_iris_basic.csv,NN,1.0, 1.0, 1.0, 0.9, 0.9, 0.9, 0.8, 1.0, 1.0, 1.0,0.95
updated_iris_basic.csv,RF,1.0, 0.9, 1.0, 0.9, 0.9, 0.9, 0.9, 1.0, 1.0, 1.0,0.95
updated_iris_basic.csv,LR,1.0, 0.9, 1.0, 0.9, 0.9, 0.9, 0.9, 1.0, 1.0, 1.0,0.95
updated_iris_basic.csv,NB,1.0, 0.9, 1.0, 0.9, 0.9, 0.9, 0.8, 1.0, 1.0, 1.0,0.9400000000000001
updated_Triangle Detection Dataset 1105.csv,SVM,0.7657657657657657, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7454545454545455,0.9511220311220312
updated_Triangle Detection Dataset 1105.csv,NN,0.9819819819819819, 0.9279279279279279, 0.9009009009009009, 0.963963963963964, 0.972972972972973, 0.963963963963964, 1.0, 0.9636363636363636, 0.9272727272727272, 0.7727272727272727,0.9375348075348077
updated_Triangle Detection Dataset 1105.csv,RF,0.9369369369369369, 1.0, 0.990990990990991, 0.963963963963964, 1.0, 0.990990990990991, 1.0, 1.0, 0.9454545454545454, 0.8909090909090909,0.9719246519246519
updated_Triangle Detection Dataset 1105.csv,LR,0.972972972972973, 0.9099099099099099, 0.963963963963964, 0.990990990990991, 1.0, 0.990990990990991, 1.0, 0.9545454545454546, 0.8909090909090909, 0.7818181818181819,0.9456101556101556
updated_Triangle Detection Dataset 1105.csv,NB,0.9009009009009009, 0.8828828828828829, 0.7477477477477478, 0.8468468468468469, 0.5855855855855856, 0.5675675675675675, 0.9181818181818182, 0.8454545454545455, 0.6909090909090909, 0.4909090909090909,0.7476986076986077
